bookID,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,Pub_Month,Pub_Day,Pub_Year,publisher
43958,Apologia Pro Vita Sua (A Defense of One's Life),John Henry Newman,4.12,486442136,9.78E+12,eng,336,894,52,6,17,2005,DoverPublications
658,The Kingdom of God Is Within You,Leo Tolstoy,4.13,486451380,9.78E+12,eng,352,2403,210,9,8,2006,DoverPublications
2958,Adventures of Huckleberry Finn,Mark Twain,3.82,486443221,9.78E+12,eng,368,144,17,5,6,2005,DoverPublications
18255,Oliver Twist,Charles Dickens,3.86,486424537,9.78E+12,eng,368,2077,83,12,30,2002,DoverPublications
19083,Politics,Aristotle,3.94,486414248,9.78E+12,eng,368,26727,274,11,15,2000,DoverPublications
17426,Introduction to Linear Algebra and Differential Equations,John W. Dettman,3.5,486651916,9.78E+12,eng,404,17,0,12,1,1986,DoverPublications
9784,Women in Love,D.H. Lawrence,3.67,486424588,9.78E+12,eng,416,25059,702,1,15,2003,DoverPublications
13624,The Worm Ouroboros,E.R. Eddison,3.71,486447405,9.78E+12,eng,446,2956,239,4,28,2006,DoverPublications
28822,The Will to Believe  Human Immortality and Other Essays in Popular Philosophy,William  James,4.07,486202917,9.78E+12,eng,448,455,25,6,1,1956,DoverPublications
29092,The Philosophy of History,Georg Wilhelm Friedrich Hegel,3.82,486201120,9.78E+12,en-US,457,31,9,6,1,1956,DoverPublications
1891,Pride and Prejudice,Jane Austen,4.26,486440915,9.78E+12,eng,476,1146,166,5,5,2005,DoverPublications
18287,Critique of Pure Reason,Immanuel Kant,3.94,486432548,9.78E+12,eng,480,72,10,11,17,2003,DoverPublications
25241,The Philosophy of History,Georg Wilhelm Friedrich Hegel,3.82,486437558,9.78E+12,eng,480,2762,71,9,10,2004,DoverPublications
5891,The Woman in White,Wilkie Collins,4,486440966,9.78E+12,eng,504,136,28,4,15,2005,DoverPublications
40296,Galapagos: World's End,William Beebe,3.84,486256421,9.78E+12,en-US,528,31,7,5,1,1988,DoverPublications
19506,The World as Will and Representation  Vol. 1,Arthur Schopenhauer,4.19,486217612,9.78E+12,eng,534,7475,126,6,1,1966,DoverPublications
17891,The Idiot,Fyodor Dostoyevsky,4.18,486432130,9.78E+12,en-US,540,72,6,12,12,2003,DoverPublications
2942,A General History of the Pyrates,Daniel Defoe,3.72,486404889,9.78E+12,eng,733,577,36,1,26,1999,DoverPublications
156,Anna Karenina,Leo Tolstoy,4.05,486437965,9.78E+12,eng,752,474,72,11,23,2004,DoverPublications
12315,The Birth of Tragedy,Friedrich Nietzsche,3.98,486285154,9.78E+12,eng,92,210,20,6,1,1995,DoverPublications
36397,Great Short Stories by American Women,Candace Ward,3.96,486287769,9.78E+12,eng,208,306,35,2,5,1996,DoverPublications
17798,Fads and Fallacies in the Name of Science,Martin Gardner,4.06,486203948,9.78E+12,eng,384,1022,46,6,1,1957,DoverPublications
29512,Lost Continents,L. Sprague de Camp,3.65,486226689,9.78E+12,en-US,363,108,10,6,1,1970,DoverPublications
23237,The Manolo Matrix (Codebreaker Trilogy #2),Julie Kenner,3.62,743496140,9.78E+12,eng,352,651,34,2,1,2006,DowntownPress
41704,Shock Wave (Dirk Pitt  #13),Clive Cussler,4.02,743449673,9.78E+12,eng,537,14019,260,1,1,1996,DowntownPress
8991,Category: Freaks  Vol. 1 (Category: Freaks  #1),Sakurako Gokurakuin,3.55,1588993000,9.78E+12,eng,184,112,9,7,1,2005,Dr.MasterProductionsInc.
33295,The Naked Warrior: Master the Secrets of the Super-Strong - Using Bodyweight Exercises Only,Pavel Tsatsouline,4,938045555,9.78E+12,en-US,218,908,63,1,1,2010,DragonDoorPublications
9632,Switch on the Night,Ray Bradbury,4.13,553112449,9.78E+12,en-US,40,198,12,9,14,2004,DragonflyBooks
10173,The SantaLand Diaries and Season's Greetings,David Sedaris,4.18,822216310,9.78E+12,eng,54,584,34,12,1,1998,DramatistsPlayService
17118,Having Our Say: The Delany Sisters' First 100 Years,Emily Mann,4.02,822215020,9.78E+12,eng,62,81,9,3,1,1996,DramatistsPlayService
5513,The Diary of Anne Frank,Frances Goodrich,4.06,082221718X,9.78E+12,eng,70,1320,61,10,1,1998,DramatistsPlayService
3075,Enchanted April: Acting Edition,Matthew Barber,3.61,822219751,9.78E+12,eng,73,67,6,4,7,2004,DramatistsPlayService
25618,Six Degrees of Separation,John Guare,4,822210347,9.78E+12,eng,74,242,14,12,1,1995,DramatistsPlayService
85,The Heidi Chronicles,Wendy Wasserstein,3.75,822205106,9.78E+12,eng,81,1423,70,3,1,2002,DramatistsPlayService
12220,A Streetcar Named Desire,Tennessee Williams,3.98,822210894,9.78E+12,eng,107,235224,2409,12,1,1952,DramatistsPlayService
41103,Wonder of the World,David Lindsay-Abaire,3.93,822218631,9.78E+12,eng,72,42,4,12,31,2003,DramatistsPlayServiceInc.
7551,The Acme Novelty Library #17,Chris Ware,4.35,1897299028,9.78E+12,eng,64,772,21,11,28,2006,DrawnandQuarterly
7554,The Acme Novelty Datebook  Vol. 1  1986-1995,Chris Ware,4.17,1896597661,9.78E+12,eng,208,504,23,11,26,2013,DrawnandQuarterly
23439,Die Farbe von Wasser,James   McBride,4.09,342661278X,9.78E+12,ger,317,38,1,2,1,2001,DroemerKnaur
37363,Das Tulpenhaus oder Bekenntnisse einer häßlichen Stiefschwester,Gregory Maguire,3.53,3423242302,9.78E+12,ger,377,1,1,12,1,2000,Dtv
21947,Bevor es Nacht wird. Ein Leben in Havanna,Reinaldo Arenas,4.17,3423129867,9.78E+12,ger,400,16,2,7,1,2002,Dtv
22554,Gunslinger,Ed Dorn,4.11,822309327,9.78E+12,eng,224,247,24,8,22,1989,DukeUniversityPressBooks
30537,Cigarettes Are Sublime,Richard Klein,3.81,822316412,9.78E+12,en-US,232,138,18,1,20,1995,DukeUniversityPressBooks
2781,Immigrant Acts: On Asian American Cultural Politics,Lisa Lowe,4,822318644,9.78E+12,eng,272,206,9,10,21,1996,DukeUniversityPressBooks
38083,Photography's Other Histories,Christopher Pinney,3.83,822331136,9.78E+12,eng,296,24,2,4,24,2003,DukeUniversityPressBooks
41054,The Fish Kisser,James  Hawkins,3.4,888822405,9.78E+12,eng,360,9,0,11,1,2001,Dundurn
41053,No Cherubs for Melanie,James  Hawkins,4,1550023926,9.78E+12,eng,394,8,1,10,1,2002,Dundurn
2871,Burning Bright,Tracy Chevalier,3.36,052594978X,9.78E+12,eng,320,10919,1113,3,20,2007,DuttonBooks
28877,Red Dragon (Hannibal Lecter  #1),Thomas  Harris,4.04,525945563,9.78E+12,eng,348,236028,3247,5,22,2000,DuttonBooks
43926,The Innocent,Harlan Coben,3.96,045121577X,9.78E+12,eng,503,21382,1229,4,25,2006,DuttonBooks
43924,Promise Me (Myron Bolitar  #8),Harlan Coben,3.99,451219244,9.78E+12,eng,504,21149,1138,3,27,2007,DuttonBooks
664,The Fountainhead,Ayn Rand,3.87,452286751,9.78E+12,en-US,752,1886,229,4,26,2005,DuttonBooks
9361,Atlas Shrugged,Ayn Rand,3.69,525948929,9.78E+12,eng,1176,941,136,4,21,2005,DuttonBooks
33975,Animal E.R.: Extraordinary Stories Hope Healing from 1 World's Leading Veterinary Hospitals,Vicki Constantine Croke,3.95,525945075,9.78E+12,eng,194,12,3,11,1,1999,DuttonBooks
24893,That's Silly,William Sleator,3.6,525409815,9.78E+12,eng,46,5,2,4,14,1981,DuttonBooks
24894,Once Said Darlene,William Sleator,3.62,525364102,9.78E+12,eng,55,8,0,3,22,1979,DuttonBooks
22017,King Icahn,Mark      Stevens,3.97,525936130,9.78E+12,eng,336,35,1,6,1,1993,DuttonBooks
25802,The Deception of the Emerald Ring (Pink Carnation  #3),Lauren Willig,3.91,525949771,9.78E+12,eng,400,8615,499,12,1,2006,DuttonBooks
43927,No Second Chance,Harlan Coben,4.08,451210557,9.78E+12,eng,452,22104,1237,4,27,2004,DuttonBooks
27579,Boy  Were  We Wrong About Dinosaurs!,Kathleen V. Kudlinski,3.93,525469788,9.78E+12,en-US,32,254,73,9,22,2005,DuttonBooks
9826,Oh Rats! The Story of Rats and People,Albert Marrin,3.77,525477624,9.78E+12,eng,48,432,90,8,17,2006,DuttonBooks
12201,Stopping by Woods on a Snowy Evening,Robert Frost,4.4,525467343,9.78E+12,eng,32,9205,322,9,24,2001,DuttonBooks
24787,A Lloyd Alexander Collection,Lloyd Alexander,4.24,525467777,9.78E+12,eng,752,89,7,5,21,2001,DuttonBooks
24898,Boltzmon!,William Sleator,3.62,525461310,9.78E+12,eng,160,86,5,9,1,1999,DuttonBooks
2851,The Invisible Child,Katherine Paterson,4.27,525464824,9.78E+12,eng,266,99,27,12,31,2001,DuttonBooks
18741,One More For The Road,Ray Bradbury,3.69,743440749,9.78E+12,eng,289,21,3,4,7,2003,Earthlight
15562,Ilse Witch (Voyage of the Jerle Shannara #1),Terry Brooks,3.96,743209516,9.78E+12,eng,464,144,9,10,2,2000,Earthlight
9083,Plants and Landscapes for Summer-Dry Climates of the San Francisco Bay Region,East Bay M. U. D. Staff,4.3,975323113,9.78E+12,en-US,336,47,8,5,1,2004,EastBayMunicipalUtilityDistrict
45420,The Home Front,Brian Braithwaite,3.4,852237510,9.78E+12,eng,192,1,1,2,23,1989,EburyPress
8761,The Weekenders: Travels in the Heart of Africa,W.F. Deedes,3.16,91881803,9.78E+12,eng,340,123,12,11,8,2001,EburyPress
34515,Darwin's Watch (The Science of Discworld  #3),Terry Pratchett,3.94,91898242,9.78E+12,eng,344,3601,95,8,3,2006,EburyPress
16710,The Toy Maker: The Life and Times of Inventor Frank Hornby,Anthony Mcreavy,3,91895812,9.78E+12,eng,352,1,1,8,1,2004,EburyPress
15004,First Love: A Gothic Tale,Joyce Carol Oates,3.19,088001508X,9.78E+12,eng,86,579,83,8,21,1997,EccoPress
12055,Points in Time,Paul Bowles,3.67,61139637,9.78E+12,eng,96,181,26,10,31,2006,EccoPress
12047,Days: A Tangier Diary,Paul Bowles,3.31,61137367,9.78E+12,eng,128,123,16,6,13,2006,EccoPress
39774,Mockingbird Wish Me Luck,Charles Bukowski,4.13,876851383,9.78E+12,eng,160,1818,85,5,31,2002,EccoPress
38496,Factotum,Charles Bukowski,3.97,006113127X,9.78E+12,en-US,208,414,56,8,15,2006,EccoPress
11777,Black Girl/White Girl,Joyce Carol Oates,3.23,61125644,9.78E+12,eng,288,2662,290,10,17,2006,EccoPress
38501,Ham on Rye,Charles Bukowski,4.14,006117758X,9.78E+12,eng,288,65829,2318,7,29,2014,EccoPress
39773,Slouching Toward Nirvana,Charles Bukowski,3.99,60577045,9.78E+12,eng,288,1937,105,1,3,2006,EccoPress
38500,Women,Charles Bukowski,3.86,61177598,9.78E+12,eng,291,52415,2081,7,29,2014,EccoPress
36314,Tales of H.P. Lovecraft,H.P. Lovecraft,4.19,60957905,9.78E+12,eng,352,5300,137,9,19,2000,EccoPress
44510,The Best American Crime Writing 2006,Mark Bowden,4,60815523,9.78E+12,eng,352,206,18,9,5,2006,EccoPress
12074,Wittgenstein's Poker: The Story of a Ten-Minute Argument Between Two Great Philosophers,David Edmonds,3.76,60936649,9.78E+12,eng,368,2284,169,9,17,2002,EccoPress
12049,The Spider's House,Paul Bowles,4.02,61137030,9.78E+12,eng,432,1123,99,10,31,2006,EccoPress
45639,Poor People,William T. Vollmann,3.72,60878827,9.78E+12,eng,434,769,139,2,27,2007,EccoPress
19797,The Power of Art,Simon Schama,3.88,61176109,9.78E+12,en-US,448,15804,96,11,10,2006,EccoPress
11782,Missing Mom,Joyce Carol Oates,3.55,60816228,9.78E+12,eng,464,3510,357,8,22,2006,EccoPress
15973,Middle Age: A Romance,Joyce Carol Oates,3.58,60934905,9.78E+12,eng,480,1650,199,10,1,2002,EccoPress
15972,The Gravedigger's Daughter,Joyce Carol Oates,3.55,61236829,9.78E+12,eng,582,7518,860,5,29,2007,EccoPress
3835,Don Quixote,Miguel de Cervantes Saavedra,3.87,60934344,9.78E+12,eng,940,4956,705,4,26,2005,EccoPress
21070,Rough Crossings: Britain  the Slaves and the American Revolution,Simon Schama,3.98,006053916X,9.78E+12,eng,496,747,87,4,25,2006,EccoPress
1709,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,4.07,60934913,9.78E+12,eng,302,2488,266,5,1,2001,EccoPress
12053,The Sheltering Sky,Paul Bowles,3.91,006083482X,9.78E+12,eng,313,906,132,9,20,2005,EccoPress
29380,Animal Liberation,Peter Singer,4.25,60011572,9.78E+12,eng,352,5325,357,12,1,2001,EccoPress
33313,Kitchen Confidential: Adventures in the Culinary Underbelly,Anthony Bourdain,4.07,60899220,9.78E+12,eng,312,183882,9427,1,9,2007,EccoPress
38583,Bite Me!: An Unofficial Guide to the World of Buffy the Vampire Slayer,Nikki Stafford,4.13,1550225405,9.78E+12,en-US,450,338,8,9,1,2002,ECWPress
1204,Freakonomics: Un economista políticamente incorrecto explora el lado oculto de lo que nos afecta,Steven D. Levitt,3.97,8466625127,9.79E+12,spa,250,193,23,8,1,2006,EdicionesB
43817,El Mesías: El niño judío,Anne Rice,3.58,8466630031,9.79E+12,spa,352,61,8,5,28,2007,EdicionesB
43821,Merrick (Crónicas Vampíricas  #7),Anne Rice,3.73,8466606602,9.79E+12,spa,414,99,9,11,1,2002,EdicionesB
43779,Cántico de sangre (Crónicas Vampíricas  #10),Anne Rice,3.72,8466620265,9.79E+12,spa,416,143,9,7,1,2006,EdicionesB
45487,El catalejo lacado (La Materia Oscura  #3),Philip Pullman,4.09,8440699476,9.79E+12,spa,446,565,49,5,1,2005,EdicionesB
25037,El rey de Les Halles,Juliette Benzoni,4.19,8466619453,9.79E+12,spa,448,207,5,1,1,2007,EdicionesB
43812,Entrevista con el vampiro (Crónicas vampíricas  #1),Anne Rice,3.99,8466616209,9.79E+12,spa,463,1307,93,6,1,2005,EdicionesB
45279,Criptonomicón II: El código Pontifex,Neal Stephenson,4.1,8466616926,9.79E+12,spa,496,404,17,11,1,2005,EdicionesB
3938,Hyperion (Los Cantos de Hyperion  #1),Dan Simmons,4.24,8466617353,9.79E+12,spa,618,174,14,6,1,2005,EdicionesB
17807,Gravitation #2,Maki Murakami,3.99,848449487X,9.79E+12,spa,208,10,0,6,30,2004,EdicionesB
22141,La economía Long Tail,Chris Anderson,3.81,8493464260,9.79E+12,spa,318,24,3,7,1,2007,EdicionesB
8661,Las aventuras de Sherlock Holmes,Arthur Conan Doyle,4.33,8497643658,9.79E+12,eng,192,116,11,4,1,2005,EdimatLibros
44801,De profundis,Oscar Wilde,4.18,8484034348,9.79E+12,spa,192,13,2,9,1,2004,EdimatLibros
45641,Las aventuras de Tom Sawyer,Mark Twain,3.91,8497646983,9.79E+12,spa,272,113,12,5,28,2006,EdimatLibros
13228,Cumbres borrascosas,Emily Brontë,3.85,8497644743,9.79E+12,spa,384,156,28,5,28,2006,EdimatLibros
30512,Paddy Clarke Ha Ha Ha,Roddy Doyle,3.76,2264022442,9.78E+12,eng,307,17042,586,6,4,1998,Editions10/18
11355,Tar baby,Toni Morrison,3.93,2264026219,9.78E+12,fre,431,11,0,2,20,1997,Editions10/18
25069,Bright Lights  Big City,Jay McInerney,3.77,2879290937,9.78E+12,fre,192,68,5,10,14,1997,Editionsdel'Olivier
11285,Vengeance (Joe Kurtz  #1),Dan Simmons,3.68,2268041042,9.78E+12,fre,243,1,0,10,31,2001,EditionsduRocher
41979,Nos rêves de Castelbay,Maeve Binchy,3.8,2268031675,9.78E+12,fre,434,1,0,3,29,1999,EditionsduRocher
27769,L'Étranger,Albert Camus,3.98,207030602X,9.78E+12,fre,207,688,50,3,1,2005,EditionsGallimard
31740,La increíble y triste historia de la cándida Eréndira y de su abuela desalmada,Gabriel García Márquez,3.9,9681317084,9.79E+12,spa,157,90,7,5,30,2004,EditorialDiana
19316,Pippi Calzaslargas (Pippi Calzaslargas  #1),Astrid Lindgren,4.13,8426131921,9.79E+12,spa,137,85,14,7,1,2005,EditorialJuventud
38667,Pedro Páramo,Juan Rulfo,4.05,9685208557,9.79E+12,spa,132,1386,209,12,1,2009,EditorialRM
18294,Critique of Pure Reason (Studies in the History of Philosophy),Immanuel Kant,3.94,773491678,9.78E+12,eng,140,17,0,1,1,1992,EdwinMellenPress
10263,The Early History of God: Yahweh and the Other Deities in Ancient Israel,Mark S. Smith,4.03,080283972X,9.78E+12,eng,243,238,29,8,28,2002,Eerdmans
1976,Den of Thieves (Cat Royal  #3),Julia Golding,4.21,1405228180,9.78E+12,eng,416,1432,61,1,31,2007,EgmontBooksLtd
8023,Mr. Happy,Roger Hargreaves,3.98,1405211997,9.78E+12,eng,36,1,0,4,30,2004,EgmontChildren'sBooks
12847,The Art of Dreaming,Carlos Castañeda,4.1,1855384272,9.78E+12,eng,260,3618,97,2,16,2004,Element
37341,Wicked Sacrifice (Bound Hearts  #4-5),Lora Leigh,4.21,1419953966,9.78E+12,eng,290,2128,27,11,30,2006,EllorasCave
3852,Primal Heat (Includes: Breeds  #8.5; Devlin Dynasty  #1; Moon Lust  #1),Lora Leigh,4.13,1843607409,9.78E+12,eng,196,3567,62,5,15,2004,Ellora'sCave
42438,Harm's Way,Elizabeth Stewart,3.36,1419950584,9.78E+12,eng,261,13,5,5,27,2005,Ellora'sCave
35061,Ellora's Cavemen: Dreams of the Oasis Volume II,Sylvia Day,3.63,1419954482,9.78E+12,eng,272,131,8,10,1,2005,Ellora'sCave
9754,The Art of War,Mao Zedong,4.2,097607267X,9.78E+12,eng,328,62,0,4,1,2005,ElPasoNortePress
37807,Caesar's Commentaries: On the Gallic War & On the Civil War,Gaius Julius Caesar,4.12,976072610,9.78E+12,eng,340,424,31,10,1,2005,ElPasoNortePress
12930,Messenger (The Giver  #3),Lois Lowry,3.91,385732538,9.78E+12,eng,169,93589,6654,8,22,2006,Ember
3636,The Giver (The Giver  #1),Lois Lowry,4.13,385732554,9.78E+12,eng,208,1585589,56604,1,24,2006,Ember
23232,The Realm of Possibility,David Levithan,3.93,375836578,9.78E+12,eng,210,14625,1190,5,9,2006,Ember
10431,Cuba 15,Nancy Osa,3.45,385732333,9.78E+12,eng,304,1054,145,3,8,2005,Ember
5452,Girls in Pants: The Third Summer of the Sisterhood (Sisterhood  #3),Ann Brashares,3.83,553375938,9.78E+12,eng,338,61435,1290,6,13,2006,Ember
181,A Wrinkle in Time: With Related Readings (A Wrinkle in Time Quintet #1),Madeleine L'Engle,4,821925326,9.78E+12,eng,250,36,6,5,1,2002,EMC/ParadigmPublishing
15876,Harry Potter y la Orden del Fénix (Harry Potter  #5),J.K. Rowling,4.49,8478888845,9.79E+12,spa,893,5637,458,2,21,2004,EmeceEditores
23303,Ulysses S. Grant: The Unlikely Hero,Michael Korda,3.87,60590157,9.78E+12,eng,176,432,44,9,28,2004,EminentLives
8489,Muhammad: A Prophet for Our Time,Karen Armstrong,4.08,60598972,9.78E+12,eng,256,1896,202,10,17,2006,EminentLives
3040,Black Rednecks and White Liberals,Thomas Sowell,4.38,1594030863,9.78E+12,eng,372,2579,301,6,1,2005,EncounterBooks
3770,Book of Haikus,Jack Kerouac,3.91,1904634001,9.78E+12,eng,200,25,5,3,2,2004,EnitharmonPress
13345,Sabriel (Abhorsen  #1),Garth Nix,4.17,60575816,9.78E+12,en-US,311,1312,162,8,17,2004,Eos
13814,Into a Dark Realm (The Darkwar Saga  #2),Raymond E. Feist,4,60792809,9.78E+12,eng,319,9291,97,3,27,2007,EOS
15460,The Color of Her Panties (Xanth #15),Piers Anthony,3.67,380759497,9.78E+12,eng,342,7374,64,9,1,1992,Eos
40158,The Queen of Attolia (The Queen's Thief  #2),Megan Whalen Turner,4.19,60841826,9.78E+12,eng,362,31060,2786,1,24,2006,Eos
24769,Blue Noon (Midnighters  #3),Scott Westerfeld,3.85,60519592,9.78E+12,eng,384,14798,718,2,6,2007,Eos
27692,The Wicked Day (Arthurian Saga  #4),Mary  Stewart,4.09,60548282,9.78E+12,eng,417,10055,244,5,1,2003,Eos
29533,Satan Burger,Carlton Mellick III,3.56,971357234,9.78E+12,eng,230,1691,129,11,1,2001,EraserheadPress
39442,Black Kiss,Howard Chaykin,3.56,1560973803,9.78E+12,eng,136,277,28,5,16,2000,ErosComix
43959,Margherita Dolce Vita,Stefano Benni,3.71,1933372206,9.78E+12,en-US,208,1704,100,11,1,2006,EuropaEditions
37060,Old Filth (Old Filth  #1),Jane Gardam,3.93,1933372133,9.78E+12,eng,290,10337,1619,6,1,2006,EuropaEditions
12482,Amazing Disgrace (Gerald Samper #2),James Hamilton-Paterson,3.8,1933372192,9.78E+12,eng,320,221,34,11,1,2006,EuropaEditions
32830,20 000 Leagues Under The Sea,Pauline Francis,3.76,237526883,9.78E+12,eng,48,563,32,8,1,2004,EvansBrothers
18073,Jeeves in the Offing (Jeeves  #12),P.G. Wodehouse,4.17,1841591165,9.78E+12,eng,208,28,4,9,12,2002,Everyman
18089,The Mating Season (Jeeves  #9),P.G. Wodehouse,4.26,1841591076,9.78E+12,eng,272,59,2,9,20,2001,Everyman
18061,Uncle Fred in the Springtime (Blandings Castle  #6),P.G. Wodehouse,4.24,1841591300,9.78E+12,eng,288,1703,108,4,15,2004,Everyman
18081,Joy in the Morning (Jeeves  #8),P.G. Wodehouse,4.34,1841591157,9.78E+12,eng,296,38,0,3,14,2002,Everyman
7600,One Hundred Years Of Solitude,Gabriel García Márquez,4.07,1857152239,9.78E+12,eng,416,376,53,9,21,1995,Everyman
19282,The Odyssey,Homer,3.76,1857150945,9.78E+12,eng,509,48,3,10,8,1992,Everyman
1796,The Iliad,Homer,3.86,1857150600,9.78E+12,eng,594,30,2,3,19,1992,Everyman
34052,Collected Stories,Rudyard Kipling,4.06,1857151992,9.78E+12,eng,911,13,3,10,20,1994,Everyman
13674,The Life and Games of Mikhail Tal,Mikhail Tal,4.52,1857442024,9.78E+12,eng,496,442,24,7,1,1997,EverymanChess
19406,The Decline and Fall of the Roman Empire,Edward Gibbon,3.98,1857151925,9.78E+12,eng,1952,19,1,10,1,1994,EverymanChess
18041,Mr. Mulliner Speaking,P.G. Wodehouse,4.01,1841591386,9.78E+12,en-US,232,1497,48,3,3,2005,EverymanLibrary/OverlookPress
5661,Holiday Romance and Other Writings for Children,Charles Dickens,3.32,460876015,9.78E+12,eng,368,8,3,5,1,1995,EverymanPaperbackClassics
18500,The Faerie Queene: Books I to III,Edmund Spenser,3.79,460873911,9.78E+12,eng,575,33,3,11,15,1993,EverymanPaperbacks
17883,Notes from Underground & A Confession (Everyman's Library),A.D.P. Briggs,3.76,460874489,9.78E+12,eng,256,17,1,6,15,1994,EverymansLibrary
1530,The Oresteia: Agamemnon  Choephoroe & Eumenides (Everyman's Library  No. 260),Aeschylus,4.02,1400041929,9.78E+12,eng,127,63,8,1,20,2004,Everyman'sLibrary
30593,Pnin,Vladimir Nabokov,3.9,1400041988,9.78E+12,eng,143,13925,848,4,6,2004,Everyman'sLibrary
30713,Ficciones,Jorge Luis Borges,4.45,679422994,9.78E+12,eng,192,424,54,5,25,1993,Everyman'sLibrary
12550,Stiff Upper Lip  Jeeves (Jeeves  #13),P.G. Wodehouse,4.29,184159105X,9.78E+12,eng,211,6970,310,12,17,2002,Everyman'sLibrary
