book_id,title,authors,average_rating,isbn,isbn13,language_code,  num_pages,ratings_count,text_reviews_count,publication_date,publisher,Unnamed: 12,id,best_book_id1,work_id1,books_count1,isbn1,isbn131,authors1,original_publication_year,original_title1,title1,language_code1,average_rating1,ratings_count1,work_ratings_count1,work_text_reviews_count1,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,image_url1,small_image_url,tag_name,toread_count,currently_reading
8761,The Weekenders: Travels in the Heart of Africa,W.F. Deedes/Sue Ryan/Alex Garland/Tony Hawks/Andrew O'Hagan/Irvine Welsh/Giles Foden/Victoria Glendinning,3.16,91881803,9.78E+12,eng,340,123,12,11/8/2001,Ebury Press,,,,,,,,,,,,,,,,,,,,,,,,,,
8765,I Feel Bad About My Neck: And Other Thoughts on Being a Woman,Nora Ephron,3.69,307264556,9.78E+12,eng,137,38506,4719,8/1/2006,Knopf Publishing Group,,3579.0,8765.0,2516574.0,52.0,307264556,9780000000000.0,Nora Ephron,2006.0,I Feel Bad About My Neck: And Other Thoughts on Being a Woman,I Feel Bad about My Neck: And Other Thoughts on Being a Woman,en-US,3.65,29749.0,33019.0,4306.0,788.0,3111.0,10181.0,11733.0,7206.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"toread, nonfiction, currentlyreading, humor, memoir, essays, bookclub, audiobook, readin, memoirs, biography, favorites, audiobooks, audio, women, funny, comedy, shortstories, library, biographymemoir",24.0,524.0
8766,Feel the Fear . . . and Do It Anyway,Susan  Jeffers,4.03,345487427,9.78E+12,eng,217,506,53,12/26/2006,Ballantine Books,,,,,,,,,,,,,,,,,,,,,,,,,,
8767,Touch & Feel: Animals Boxed Set,Jennifer Quasha/Deni Brown/Dawn Sirett,4.04,789488779,9.78E+12,eng,36,24,3,2/15/2003,DK Publishing,,,,,,,,,,,,,,,,,,,,,,,,,,
8768,Today I Feel Silly  Other Moods That Make My Day,Jamie Lee Curtis/Laura Cornell,4.16,60245603,9.78E+12,en-US,40,4171,518,7/31/2007,HarperCollins,,,,,,,,,,,,,,,,,,,,,,,,,,
8770,My First Word Touch and Feel,Anne Millard,3.79,789479311,9.78E+12,eng,12,24,6,9/19/2001,DK Children,,,,,,,,,,,,,,,,,,,,,,,,,,
8771,When I Feel Angry,Nancy Cote/Cornelia Maude Spelman,3.98,807588970,9.78E+12,eng,24,113,4,1/1/2000,Albert Whitman  Company,,,,,,,,,,,,,,,,,,,,,,,,,,
8773,Violet's House: A Giant Touch-and-Feel Book (Baby Einstein),Julie Aigner-Clark/Nadeem Zaidi,4,786818727,9.78E+12,eng,10,39,7,11/1/2003,Disney Press,,,,,,,,,,,,,,,,,,,,,,,,,,
8787,The White Masai,Corinne Hofmann/Peter Millar,3.45,61131520,9.78E+12,eng,320,4504,491,10/10/2006,Amistad,,,,,,,,,,,,,,,,,,,,,,,,,,
8797,The Story of a Seagull and the Cat Who Taught Her to Fly,Luis Sepúlveda/Chris Sheban/Margaret Sayers Peden,4.14,439401879,9.78E+12,eng,128,5097,219,8/1/2006,Scholastic Paperbacks,,,,,,,,,,,,,,,,,,,,,,,,,,
8799,Ahora sabréis lo que es correr,Dave Eggers/María Victoria Alonso Blanco,3.63,8439710097,9.79E+12,spa,400,3,1,3/31/2004,Mondadori,,,,,,,,,,,,,,,,,,,,,,,,,,
8801,The Burgess Bird Book for Children,Thornton W. Burgess/Louis Agassiz Fuertes,4.31,486428400,9.78E+12,eng,260,1253,54,4/23/2003,Dover Publications,,,,,,,,,,,,,,,,,,,,,,,,,,
8804,The Burgess Animal Book for Children,Thornton W. Burgess/Louis Agassiz Fuertes,4.26,486437450,9.78E+12,eng,275,478,30,9/10/2004,Dover Publications,,,,,,,,,,,,,,,,,,,,,,,,,,
8808,The Adventures of Jimmy Skunk,Thornton W. Burgess/Thea Kliros/Harrison Cady,4.14,486280233,9.78E+12,eng,96,275,19,5/20/1994,Dover Publications,,,,,,,,,,,,,,,,,,,,,,,,,,
8809,The Wanting Seed,Anthony Burgess,3.71,393315088,9.78E+12,en-US,288,5423,293,12/17/1996,W. W. Norton  Company,,,,,,,,,,,,,,,,,,,,,,,,,,
8810,A Clockwork Orange,Anthony Burgess/Blake Morrison,3.99,141182601,9.78E+12,eng,159,5366,524,2/24/2000,Penguin Classics,,,,,,,,,,,,,,,,,,,,,,,,,,
8811,A Clockwork Orange,Anthony Burgess,3.99,014027409X,9.78E+12,eng,149,1422,124,9/3/1998,Penguin Books,,,,,,,,,,,,,,,,,,,,,,,,,,
8813,Clockwork Orange,Anthony Burgess,3.99,345316413X,9.78E+12,ger,235,65,7,3/1/2000,Heyne,,,,,,,,,,,,,,,,,,,,,,,,,,
8814,A Clockwork Orange (Stage Play),Anthony Burgess,3.84,413735907,9.78E+12,eng,51,28,2,3/10/2017,Methuen Drama,,,,,,,,,,,,,,,,,,,,,,,,,,
8818,One Hand Clapping,Anthony Burgess,3.82,786706317,9.78E+12,eng,224,1008,51,7/15/1999,Da Capo Press,,,,,,,,,,,,,,,,,,,,,,,,,,
8820,The Doctor is Sick,Anthony Burgess,3.62,393316025,9.78E+12,eng,260,966,39,8/17/1997,W.W. Norton  Company,,,,,,,,,,,,,,,,,,,,,,,,,,
8822,Earthly Powers,Anthony Burgess,4.16,99468646,9.78E+12,eng,649,2116,157,5/6/2004,Vintage Classics,,,,,,,,,,,,,,,,,,,,,,,,,,
8829,Past Mortem,Ben Elton,3.75,552771236,9.78E+12,eng,460,4422,211,5/2/2005,Black Swan,,,,,,,,,,,,,,,,,,,,,,,,,,
8834,This Other Eden,Ben Elton,3.72,055277183X,9.78E+12,eng,400,2292,69,7/1/2003,Black Swan,,,,,,,,,,,,,,,,,,,,,,,,,,
8840,Saint-Exupéry,Stacy Schiff/Antoine de Saint-Exupéry,4.02,805079130,9.78E+12,eng,560,208,27,2/7/2006,Holt Paperbacks,,,,,,,,,,,,,,,,,,,,,,,,,,
8848,Le Petit Prince,Antoine de Saint-Exupéry,4.31,2070513289,9.78E+12,fre,123,366,19,2/1/2004,Gallimard Jeunesse,,,,,,,,,,,,,,,,,,,,,,,,,,
8852,Macbeth,William Shakespeare,3.9,743477103,9.78E+12,eng,249,592315,7791,7/1/2013,Simon  Schuster,,154.0,8852.0,1896522.0,1732.0,743477103,9780000000000.0,William Shakespeare,1606.0,The Tragedy of Macbeth,Macbeth,eng,3.88,496018.0,524826.0,7609.0,10551.0,35408.0,127354.0,183871.0,167642.0,https://images.gr-assets.com/books/1459795224m/8852.jpg,https://images.gr-assets.com/books/1459795224s/8852.jpg,"currentlyreading, plays, favorites, toread, fiction, classic, school, play, booksiown, literature, owned, theatre, forschool, highschool, poetry, schoolbooks, clàssics, tragedy, historicalfiction, favourites",34.0,9068.0
8853,Macbeth,William Shakespeare/Alan Durband,3.9,812035712,9.78E+12,eng,224,296,20,4/1/1985,Barrons Educational Series,,,,,,,,,,,,,,,,,,,,,,,,,,
8856,Death of a Scriptwriter (Hamish Macbeth  #14),M.C. Beaton,3.79,446606987,9.78E+12,eng,198,3280,188,6/1/1999,Warner Books,,,,,,,,,,,,,,,,,,,,,,,,,,
8858,Death of a Poison Pen (Hamish Macbeth  #19),M.C. Beaton,3.83,446614890,9.78E+12,en-US,227,3318,204,1/1/2005,Warner Books,,,,,,,,,,,,,,,,,,,,,,,,,,
8859,Death of an Outsider (Hamish Macbeth  #3),M.C. Beaton,3.83,446614726,9.78E+12,eng,194,5757,321,7/1/2005,Warner Books,,,,,,,,,,,,,,,,,,,,,,,,,,
8860,Cliffs Notes on Shakespeare's Macbeth,Alex Went,3.59,764586025,9.78E+12,en-US,112,25,2,5/30/2000,Cliffs Notes,,,,,,,,,,,,,,,,,,,,,,,,,,
8861,Death of an Addict (Hamish Macbeth  #15),M.C. Beaton,3.8,446608289,9.78E+12,eng,214,3015,167,3/1/2001,Warner Books,,,,,,,,,,,,,,,,,,,,,,,,,,
8862,A Year in the Life of William Shakespeare: 1599,James Shapiro,4.09,60088745,9.78E+12,eng,333,2330,252,6/13/2006,Harper Perennial,,,,,,,,,,,,,,,,,,,,,,,,,,
8865,Who Was William Shakespeare?,Celeste Davidson Mannis/John   O'Brien,4.05,448439042,9.78E+12,eng,105,755,94,12/28/2006,Grosset & Dunlap,,,,,,,,,,,,,,,,,,,,,,,,,,
8875,Planet of the Apes,Pierre Boulle/Xan Fielding,3.95,517209489,9.78E+12,en-US,192,88,14,6/6/2000,Wings,,,,,,,,,,,,,,,,,,,,,,,,,,
8879,Planet of the Apes: Colony,William T. Quick,3.62,60086211,9.78E+12,eng,288,24,1,3/25/2003,HarperEntertainment,,,,,,,,,,,,,,,,,,,,,,,,,,
8880,Planet of the Apes  Volume 1: Old Gods,Ian Edginton,2.62,1569716684,9.78E+12,eng,80,8,2,3/5/2002,Dark Horse Comics,,,,,,,,,,,,,,,,,,,,,,,,,,
8881,Planet of the Apes: The Fall,William T. Quick,2.92,60086203,9.78E+12,eng,288,53,2,6/4/2002,HarperEntertainment,,,,,,,,,,,,,,,,,,,,,,,,,,
8889,Return to the Planet of the Apes #2: Escape from Terror Lagoon,William Arrow,3,345251679,9.78E+12,eng,0,10,2,4/12/1976,Ballantine Books,,,,,,,,,,,,,,,,,,,,,,,,,,
8891,Return to the Planet of the Apes:  Visions from Nowhere,William Arrow,3.33,345251229,9.78E+12,eng,183,12,1,6/1/1976,Ballantine Books,,,,,,,,,,,,,,,,,,,,,,,,,,
8895,Planet of the Apes: The Human War,Ian Edginton,3.28,184023380X,9.78E+12,eng,72,1,1,7/27/2001,Titan Books Ltd,,,,,,,,,,,,,,,,,,,,,,,,,,
8901,Battle for the Planet of the Apes,David Gerrold/John William Corrington/Joyce Hooper Corrington,3.66,891901639,9.78E+12,eng,158,461,10,6/1/1973,Award Books,,,,,,,,,,,,,,,,,,,,,,,,,,
8908,World War Z: An Oral History of the Zombie War,Max Brooks,4.01,307346609,9.78E+12,eng,342,370331,20582,9/12/2006,Crown,,239.0,8908.0,817.0,137.0,307346609,9780000000000.0,Max Brooks,2006.0,World War Z: An Oral History of the Zombie War,World War Z: An Oral History of the Zombie War,en-US,4.01,312969.0,345149.0,22412.0,7680.0,19887.0,65570.0,121537.0,130475.0,https://images.gr-assets.com/books/1386328204m/8908.jpg,https://images.gr-assets.com/books/1386328204s/8908.jpg,"toread, horror, fiction, favorites, zombies, scifi, sciencefiction, fantasy, postapocalyptic, owned, zombie, dystopia, audiobook, dystopian, booksiown, readin, audiobooks, scififantasy, apocalyptic, bookclub",14.0,
8909,The War of the Worlds,H.G. Wells/Arthur C. Clarke,3.82,375759239,9.78E+12,eng,192,196425,4549,3/12/2002,Modern Library,,547.0,8909.0,3194841.0,1167.0,375759239,9780000000000.0,"H.G. Wells, Arthur C. Clarke",1897.0,The War of the Worlds,The War of the Worlds,eng,3.8,159752.0,181437.0,4930.0,2843.0,11418.0,51466.0,69720.0,45990.0,https://images.gr-assets.com/books/1320391644m/8909.jpg,https://images.gr-assets.com/books/1320391644s/8909.jpg,"toread, currentlyreading, classics, sciencefiction, scifi, fiction, classic, favorites, owned, booksiown, scififantasy, fantasy, kindle, books, literature, sf, ebook, horror, ebooks, aliens",69.0,6499.0
8910,The Second World War: A Complete History,Martin  Gilbert,4.2,805076239,9.78E+12,eng,928,919,44,6/1/2004,Holt McDougal,,,,,,,,,,,,,,,,,,,,,,,,,,
8915,A Short History of World War II,James L. Stokesbury,3.95,688085873,9.78E+12,eng,416,472,41,1/1/1980,William Morrow Paperbacks,,,,,,,,,,,,,,,,,,,,,,,,,,
8916,The Complete Science Fiction Treasury of H.G. Wells,H.G. Wells,4.14,517052253,9.78E+12,eng,0,45,1,6/24/1987,Random House Value Publishing,,,,,,,,,,,,,,,,,,,,,,,,,,
8917,Best Science Fiction Stories of H. G. Wells,H.G. Wells,3.84,486215318,9.78E+12,eng,320,60,4,11/24/2011,Dover Publications,,,,,,,,,,,,,,,,,,,,,,,,,,
8919,The Invisible Man,H.G. Wells,3.64,439574277,9.78E+12,eng,208,333,23,9/1/2004,Scholastic Paperbacks,,,,,,,,,,,,,,,,,,,,,,,,,,
8921,The Hound of the Baskervilles,Arthur Conan Doyle/Anne Perry/Sidney Paget,4.11,451528018,9.78E+12,eng,256,191128,4802,7/1/2001,Signet,,618.0,8921.0,3311984.0,1717.0,451528018,9780000000000.0,"Arthur Conan Doyle, Anne Perry",1902.0,The Hound of the Baskervilles,The Hound of the Baskervilles,eng,4.09,154517.0,178563.0,5421.0,1098.0,5204.0,35369.0,71857.0,65035.0,https://images.gr-assets.com/books/1355929358m/8921.jpg,https://images.gr-assets.com/books/1355929358s/8921.jpg,"classics, currentlyreading, mystery, fiction, favorites, crime, classic, sherlockholmes, owned, toread, booksiown, detective, books, mysteries, readin, thriller, british, literature, mysterythriller, series",11.0,4479.0
8922,The Hound of the Baskervilles (Sherlock Holmes  #5),Arthur Conan Doyle/David Timson,4.11,9626343346,9.79E+12,eng,5,135,20,3/30/2005,Naxos Audiobooks,,,,,,,,,,,,,,,,,,,,,,,,,,
8924,The Hound of the Baskervilles,Arthur Conan Doyle/Pam Smy,4.11,763630640,9.78E+12,eng,272,66,7,8/22/2006,Candlewick Press,,,,,,,,,,,,,,,,,,,,,,,,,,
8927,Sherlock Holmes and the Case of the Hound of the Baskervilles (Great Illustrated Classics),Malvina G. Vogel/Arthur Conan Doyle,4.51,1596792507,9.78E+12,en-US,237,33,1,1/1/2005,Abdo Publishing Company,,,,,,,,,,,,,,,,,,,,,,,,,,
8930,Jamie's Italy,Jamie Oliver/David Loftus/Chris Terry,4.01,1401301959,9.78E+12,eng,320,7653,90,11/14/2006,Hachette Books,,,,,,,,,,,,,,,,,,,,,,,,,,
8931,Jamie's Dinners: The Essential Family Cookbook,Jamie Oliver/Marion Deuchars/David Loftus/Chris Terry,4.07,1401301940,9.78E+12,eng,336,4296,51,11/3/2004,Hachette Books,,,,,,,,,,,,,,,,,,,,,,,,,,
8951,The Lake of Souls (Cirque du Freak #10),Darren Shan,4.18,316016659,9.78E+12,eng,272,18536,350,9/6/2006,Little  Brown Books for Young Readers,,6175.0,8951.0,3214277.0,49.0,316016659,9780000000000.0,Darren Shan,2002.0,"The Lake of Souls (Cirque Du Freak, #10)","The Lake of Souls (Cirque Du Freak, #10)",,4.19,16803.0,18281.0,405.0,188.0,796.0,3094.0,5525.0,8678.0,https://images.gr-assets.com/books/1255988654m/8951.jpg,https://images.gr-assets.com/books/1255988654s/8951.jpg,"toread, fantasy, youngadult, vampires, horror, favorites, darrenshan, currentlyreading, cirquedufreak, ya, vampire, paranormal, series, fiction, booksiown, owned, supernatural, adventure, urbanfantasy, childrens",16.0,124.0
8953,Freak the Mighty (Freak The Mighty  #1),Rodman Philbrick,4.01,439286069,9.78E+12,eng,169,41589,4153,6/1/2001,Scholastic Paperbacks,,2961.0,8953.0,2049173.0,43.0,439286069,9780000000000.0,Rodman Philbrick,1993.0,Freak the Mighty,"Freak the Mighty (Freak The Mighty, #1)",eng,3.98,34587.0,35493.0,3302.0,820.0,2063.0,7351.0,11982.0,13277.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"currentlyreading, toread, youngadult, realisticfiction, favorites, fiction, ya, childrens, school, friendship, middleschool, middlegrade, childrensbooks, schoolbooks, booksiown, readforschool, forschool, disabilities, thgrade, children",4.0,720.0
8954,Word Freak: Heartbreak  Triumph  Genius  and Obsession in the World of Competitive Scrabble Players,Stefan Fatsis,3.82,142002267,9.78E+12,eng,372,4748,597,7/30/2002,Penguin Books,,,,,,,,,,,,,,,,,,,,,,,,,,
8960,Vampire Mountain (Cirque Du Freak  #4),Darren Shan,4.16,316905747,9.78E+12,eng,208,26461,587,9/1/2003,Little  Brown Young Readers,,4514.0,8960.0,166363.0,56.0,316905747,9780000000000.0,Darren Shan,2001.0,"Vampire Mountain (Cirque du Freak, #4) ","Vampire Mountain (Cirque Du Freak, #4)",eng,4.16,23847.0,25972.0,665.0,150.0,906.0,4915.0,8573.0,11428.0,https://images.gr-assets.com/books/1255813254m/8960.jpg,https://images.gr-assets.com/books/1255813254s/8960.jpg,"toread, fantasy, youngadult, vampires, horror, currentlyreading, favorites, darrenshan, cirquedufreak, ya, vampire, paranormal, fiction, series, booksiown, owned, supernatural, adventure, urbanfantasy, childrens",58.0,190.0
8964,Jesus Freaks: Stories of Those Who Stood for Jesus  the Ultimate Jesus Freaks (Jesus Freaks  #1),D.C. Talk/The Voice of the Martyrs,4.21,1577780728,9.78E+12,eng,383,19217,271,1/15/1999,Albury Publishing,,5285.0,8964.0,11859.0,11.0,1577780728,9780000000000.0,"D.C. Talk, The Voice of the Martyrs",1997.0,"Jesus Freaks: DC Talk and The Voice of the Martyrs - Stories of Those Who Stood for Jesus, the Ultimate Jesus Freaks","Jesus Freaks: Stories of Those Who Stood for Jesus, the Ultimate Jesus Freaks (Jesus Freaks, #1)",eng,4.2,17602.0,17925.0,270.0,194.0,641.0,3132.0,5371.0,8587.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"toread, christian, currentlyreading, nonfiction, biography, favorites, booksiown, christianity, religion, christiannonfiction, faith, owned, religious, christianliving, history, biographies, christianbooks, default, theology, churchhistory",15.0,232.0
8967,Trials of Death (Cirque Du Freak  #5),Darren Shan,4.25,316000957,9.78E+12,eng,202,24590,525,1/18/2008,Little  Brown Books for Young Readers,,4916.0,8967.0,11862.0,59.0,316000957,9780000000000.0,Darren Shan,2001.0,"Trials of Death (Cirque du Freak, #5) ","Trials of Death (Cirque Du Freak, #5)",,4.25,22157.0,24259.0,620.0,126.0,725.0,3793.0,7871.0,11744.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"toread, fantasy, youngadult, vampires, horror, favorites, currentlyreading, darrenshan, vampire, cirquedufreak, ya, series, paranormal, fiction, booksiown, owned, supernatural, adventure, urbanfantasy, childrens",32.0,165.0
8969,Sister Freaks: Stories of Women Who Gave Up Everything for God,Rebecca St. James/Mary E. DeMuth/Tracey Lawrence/Elizabeth Jusino,4.12,446695602,9.78E+12,en-US,320,492,32,10/5/2005,FaithWords,,,,,,,,,,,,,,,,,,,,,,,,,,
8971,Freaks of the Storm: From Flying Cows to Stealing Thunder: The World's Strangest True Weather Stories,Randy Cerveny,3.17,1560258012,9.78E+12,eng,371,139,25,12/29/2006,Thunder's Mouth Press Books,,,,,,,,,,,,,,,,,,,,,,,,,,
8974,Freak Show: Presenting Human Oddities for Amusement and Profit,Robert Bogdan,3.88,226063127,9.78E+12,eng,336,210,18,5/15/1990,University of Chicago Press,,,,,,,,,,,,,,,,,,,,,,,,,,
8976,Live Like a Jesus Freak: Spend Today as If It Were Your Last,D.C. Talk,4.06,1577782089,9.78E+12,eng,184,591,29,11/1/2001,Bethany House Publishers,,,,,,,,,,,,,,,,,,,,,,,,,,
8978,Freaks!: How to Draw Fantastic Fantasy Creatures,Steve  Miller,4.06,823016625,9.78E+12,eng,144,31,1,6/1/2004,Watson-Guptill Publications,,,,,,,,,,,,,,,,,,,,,,,,,,
8988,Jesus Freaks,Andre Duza,3.69,976249871,9.78E+12,eng,390,55,7,4/20/2006,Deadite Press (Eraserhead Press),,,,,,,,,,,,,,,,,,,,,,,,,,
8991,Category: Freaks  Vol. 1 (Category: Freaks  #1),Sakurako Gokurakuin/Lindsey Johnston,3.55,1588993000,9.78E+12,eng,184,112,9,7/1/2005,Dr. Master Productions Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,
9005,Hello Cruel World: 101 Alternatives to Suicide for Teens  Freaks  and Other Outlaws,Kate Bornstein/Sara Quin,4.03,1583227202,9.78E+12,eng,234,1458,175,5/2/2006,Seven Stories Press,,,,,,,,,,,,,,,,,,,,,,,,,,
9006,Don't Get Too Comfortable: The Indignities of Coach Class  The Torments of Low Thread Count  The Never-Ending Quest for Artisanal Olive Oil  and Other First World Problems,David Rakoff,3.72,767916034,9.78E+12,eng,222,8410,751,9/12/2006,Anchor Books,,,,,,,,,,,,,,,,,,,,,,,,,,
9010,I Hope They Serve Beer in Hell (Tucker Max  #1),Tucker Max,3.51,806527285,9.78E+12,eng,288,49042,4140,1/1/2006,Citadel,,1701.0,9010.0,2970640.0,30.0,806527285,9780000000000.0,Tucker Max,2006.0,I Hope They Serve Beer in Hell,"I Hope They Serve Beer in Hell (Tucker Max, #1)",,3.51,46092.0,49692.0,4292.0,4392.0,5839.0,12426.0,13919.0,13116.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,"toread, nonfiction, humor, memoir, comedy, currentlyreading, booksiown, owned, biography, memoirs, funny, fiction, humour, readin, adult, autobiography, favorites, default, shortstories, kindle",4.0,125.0
9012,Holidays on Ice,David Sedaris,3.92,316779237,9.78E+12,eng,134,3590,251,11/1/1998,Back Bay,,,,,,,,,,,,,,,,,,,,,,,,,,
9013,The Long Walk: The True Story of a Trek to Freedom,Sławomir Rawicz,4.21,1592289444,9.78E+12,eng,256,11841,1766,4/1/2006,Lyons Press,,7630.0,9013.0,1019008.0,61.0,1592289444,9780000000000.0,Slavomir Rawicz,1956.0,The Long Walk: The True Story of a Trek to Freedom,The Long Walk: The True Story of a Trek to Freedom,eng,4.18,10188.0,11990.0,1829.0,118.0,357.0,1876.0,4543.0,5096.0,https://images.gr-assets.com/books/1417980460m/9013.jpg,https://images.gr-assets.com/books/1417980460s/9013.jpg,"toread, nonfiction, history, currentlyreading, favorites, adventure, biography, memoir, survival, bookclub, russia, travel, autobiography, fiction, kindle, war, booksiown, wwii, owned, memoirs",80.0,107.0
9014,The Long Walk,Richard Bachman/Stephen King,4.11,451196716,9.78E+12,eng,370,94303,4453,4/1/1999,Signet,,1288.0,9014.0,522169.0,109.0,451196716,9780000000000.0,"Richard Bachman, Stephen King",1979.0,The Long Walk,The Long Walk,eng,4.11,71775.0,79936.0,3980.0,813.0,3338.0,14937.0,28192.0,32656.0,https://images.gr-assets.com/books/1309212400m/9014.jpg,https://images.gr-assets.com/books/1309212400s/9014.jpg,"toread, dystopia, thriller, sciencefiction, currentlyreading, scifi, owned, readin, stephenking, favorites, booksiown, horror, fantasy, fiction, suspense, favourites, kindle, tobuy, default, adult",12.0,216.0
9018,Long Walk to Freedom: Autobiography of Nelson Mandela,Nelson Mandela/Kofi Annan/Danny Glover,4.33,1586216880,9.78E+12,eng,6,79,16,12/1/2004,Little  Brown & Company,,,,,,,,,,,,,,,,,,,,,,,,,,
9019,Navajo Long Walk,Nancy M. Armstrong/Paulette Livers-Lambert,3.45,1879373564,9.78E+12,eng,128,56,11,7/1/1994,Roberts Rinehart Publishers,,,,,,,,,,,,,,,,,,,,,,,,,,
9030,The Devil in the White City: Murder  Magic and Madness at the Fair that Changed America,Erik Larson,3.99,553813536,9.78E+12,eng,496,1278,207,4/1/2004,Bantam Press,,,,,,,,,,,,,,,,,,,,,,,,,,
9031,The Devil in the White City Murder  Magic  and Madness at the Fair That Changed America,Erik Larson,3.99,385602731,9.78E+12,eng,447,283,37,3/3/2003,Doubleday,,,,,,,,,,,,,,,,,,,,,,,,,,
9051,The Historian's Craft: Reflections on the Nature and Uses of History and the Techniques and Methods of Those Who Write It.,Marc Bloch/Peter Putnam/Joseph Reese Strayer,4.05,394705122,9.78E+12,eng,224,977,71,3/12/1964,Vintage,,,,,,,,,,,,,,,,,,,,,,,,,,
9058,Charles Dickens as a Legal Historian,William Holdsworth,4,1886363064,9.78E+12,eng,166,4,2,2/1/2010,Lawbook Exchange  Ltd.,,,,,,,,,,,,,,,,,,,,,,,,,,
9060,The Progressive Historians: Turner  Beard  Parrington (Phoenix Book),Richard Hofstadter,3.89,226348180,9.78E+12,eng,498,37,5,11/19/1979,University of Chicago Press,,,,,,,,,,,,,,,,,,,,,,,,,,
9066,What Did the Constitution Mean to Early Americans? (Historians at Work),Edward Countryman,3.29,312182627,9.78E+12,eng,169,24,2,1/1/1999,Bedford Books,,,,,,,,,,,,,,,,,,,,,,,,,,
9072,The Historian,Elizabeth Kostova/Paul Michael/Justine Eyre,3.78,1415929017,9.78E+12,eng,26,354,135,12/13/2005,Books on Tape,,,,,,,,,,,,,,,,,,,,,,,,,,
9073,See No Evil: The True Story of a Ground Soldier in the CIA's War on Terrorism,Robert B. Baer,3.93,140004684X,9.78E+12,eng,320,4040,259,1/7/2003,Broadway Books,,,,,,,,,,,,,,,,,,,,,,,,,,
9082,In a Dry Season (Inspector Banks  #10),Peter Robinson,4.13,380794772,9.78E+12,eng,480,6193,355,7/3/2000,Avon,,,,,,,,,,,,,,,,,,,,,,,,,,
9083,Plants and Landscapes for Summer-Dry Climates of the San Francisco Bay Region,East Bay M. U. D. Staff/Nora Harlow/Jill M. Singleton/Barrie D. Coate/Kristine Sandoe,4.3,975323113,9.78E+12,en-US,336,47,8,5/1/2004,East Bay Municipal Utility District,,,,,,,,,,,,,,,,,,,,,,,,,,
